text,label
نسااااااا خیلی ازت ممنونمممم🥺💜💜💜💜💜 همه چیز کامل و عالی بودد💜💜حالا درک بهتری از موزیک ویدئو عجیبش دارمم، خیلی ممنون عزیزم🥺💜خسته نباشیی💜💜💜💜,"0. 0. 0. 1. 1. 0. 0. 0. 0. 0.
"
ای که از دفتر عقل آیت عشق آموزیترسم این نکته به تحقیق ندانی دانستقدر مجموعه گل مرغ سحر داند و بسکه نه هر کو ورقی خواند معانی دانست,"0. 0. 1. 0. 0. 0. 0. 1. 0. 0.
"
دو ساعته تو گرما نشستم گشادی نمیذاره پاشم کولر روشن کنن,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
عه پس نیو ایییی خوشبختم باهات گل,"0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
"
اخبار ۲۰:۳۰ امشب: ناظمی که توسط دانش آموزان مورد تجاوز قرار گرفته بود نجات پیدا کرد و از او تقدیر شد#تجاوز_به_دانش_آموزان,"0. 0. 0. 0. 0. 0. 0. 0. 0. 1.
"
با “رامونا همیشه رامونا است” یاد “کانادا یعنی کانادا” افتادم 😂😂😂,"0. 1. 0. 0. 0. 0. 0. 0. 0. 0.
"
دابش تازه با شاتل کلا نت رایگانه😂ارواح عمشون که نقش ندارن,"0. 0. 0. 0. 0. 0. 0. 0. 0. 1.
"
من اون موقع نبودم...صد حیف ک نبودم صد شکر ک رهبرم سید علی رو درک کردم...,"0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
"
کلوچه گردویی لاتامارکو,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
تقریبا سابقه نداشته که رهبر انقلاب در دیدار با دست اندرکاران کنگره شهدای استانها بیشتر از یکربع صحبت کنند ولی آنقدر ابتکارات کنگره یزد مورد تایید و رضایت ایشان قرار گرفت که قریب به نیم ساعت تعریف و تمجید و تشریح فرمودند! عالیجنابان ناصری، طالبی، پورشمسی و سایر عزیران ؛ خداقوت,"0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
"
من نمیدونم کی برگشت گفت دختر فوتبالی جذابه از اون موقع به بعد دیگه همه دخترا فوتبالی شدن حالا از طرف بپرسی اسم سه تا بازیکن بگو نمیتونه ا!!!,"0. 0. 0. 0. 0. 1. 0. 0. 0. 0.
"
هنذفریمو پیدا نکردم 😬 مثلا میخوام بخوابم صب برم سرکار,"0. 0. 0. 0. 0. 0. 1. 0. 0. 0.
"
خیلیی با حرفای تتلو تو کلاب هاوس حال کردم انگار حرفای دل یه جماعت جوون و زد تو صورته اون گوه فیسای ور ورو که میشینن دختر پسرای این جامعه رو فحش میدن ! خب با چه رویی؟ این جماعت و خودتون داغون کردین خودتونم پررویین,"0. 0. 0. 0. 1. 0. 0. 0. 0. 1.
"
توی هر موردی متفاوته به نظرمو در مورد خودم نه من حتی بیشتر از اون چیزی که فکر می‌کردم دوسش دارم دوسش داشتم. فقط چون بیش از ظرفیتش بهش بها دادم خراب کار شد. و اینکه الان قادرم برای اینه که خودش یهدچوب برداشت و همه چیو داغون کرد.,"0. 0. 1. 1. 0. 0. 0. 0. 0. 0.
"
خیلی ممنونم لطف کردی🙏🏻,"0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
"
کاخ آرزوهام خراب میشه خیلیم ناراحت میشم,"0. 0. 0. 0. 0. 0. 1. 0. 0. 0.
"
سرزمین گوجه های سبز ،نوشته هرتا مولر ،ترجمه غلامحسین میرزا صالح,"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
آره درست فکر کردی و مرسی و منم خوشحالم با تو آشنا شدم‌❤,"0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
"
مدیر پیام رسان سروش! شماره و اسم من داخل پیام رسان شما ثبت شده، بدون اجازه و بدون اینکه حتی از کنار اپلیکیشن شما گذشته باشم. لطفا توضیح بدهید همین یک مورد چگونه رخ داده؟ #ریتوییت_لطفا تا آقای سیدصالحی پاسخ بدهند,"0. 0. 0. 0. 0. 0. 0. 0. 1. 0.
"
بهترینش فک کنم همین viva video باشه,"0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
"
بیا اعتراف کن شاید از بار گناهانت کم شد,"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
معبودا🙏چقدر زیباستحس کردن وجودتحس کردن تمام خوبیهاتدرحق ما و اینکه همیشهجواب بدی هامون روباخوبی وبخششت میدیخدای خوبمخدای مهربونم شکرت,"0. 1. 0. 0. 1. 0. 0. 0. 0. 0.
"
سلام جووون دل ، برقراری عزیز ، رو به رشدی ، خدا رو هزار مرتبه شکر,"0. 1. 0. 0. 0. 0. 0. 0. 0. 0.
"
روز #جمهوری_اسلامی_ایراننه یک کلمه کمترنه یک کلمه بیشترو تو چه میدانی که همه‌ی هراس‌هاتنها از کلمه‌ی اسلامیِ آن است...😌,"0. 0. 0. 1. 1. 0. 0. 0. 0. 0.
"
نابودمون کرد این حجم کسشعر,"0. 0. 0. 0. 0. 0. 0. 0. 0. 1.
"
به امید موفقیت های بیشتر برای همزبانان عزیزم؛مبارکشون باشه,"0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
"
احتمالأ پس از پايان برنامه ماه عسل،جناب #علي_عسكري رياست رسانه ملي احسان عليخاني را به #ماه_عسل اجباري بفرستد! احساني كه سالهاست همه را به ماه عسل دعوت ميكند ولي خودش را از ماه عسل زندگي و ازدواج محروم كرده!!#زنان #ورزشگاه #احسان_عليخاني,"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
با شال رفتم دانشگاه ثبت نام كنم همونو برگردوندنم خونه,"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
گفتم در گل به دل نگیری😅❤️,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
من همون آفتابم که ماه ِ شب های تو از اون نور میگره #عرفان,"0. 0. 1. 0. 0. 0. 0. 0. 0. 0.
"
از خواستگاری تا عقد من همه ش دو هفته طول کشید! ٢٣ بهمن ٨٢ روز نحس عقدم و من که دیدم یه مشت کلاه بردار ریختن دورم. یهو طغیان کردم. من فکر میکردم فقط با نارضایخی ازدواج می کنم ولی با یه ادم درست. اما دیدم بازی دو سر باخته و نمیتونم ادامه بدم. اولین دعوا اتفاق افتاد,"0. 0. 0. 0. 0. 0. 0. 0. 0. 1.
"
دشمن ما شما بودید و هستید,"0. 0. 0. 0. 0. 0. 0. 0. 0. 1.
"
خدایا ما را از این مسولین بی عرضه این کشور نجات بده آمین,"0. 0. 0. 0. 0. 0. 0. 0. 0. 1.
"
یه سری دخترا هستن مناسبتی از کسی خوششون میاد. ماه رمضونا احسان علیخانی، موقع والیبال موسوی، فوتبال علیرضاحقیقی، محرم هم پسرای هیئت محلشون,"0. 1. 0. 0. 0. 1. 0. 0. 0. 0.
"
با چسب برق مشکیا میتونی یه سری عددارو عوض کنی. بیرون محدوده طرح هم اگه پلیس نگیرنتت دوربینا نمیزنن کلا,"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
بنده ى خدا :)) اين آموزشگاهه هفته اى دو روز آزمون ميگيره باز بهتره,"0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
"
روز جمهوری اسلامی؛ یعنی اطاعت مردم از ولی فقیه. ۱۲ فروردین گرامی باد..#نظام_مردم,"0. 1. 0. 0. 0. 0. 0. 0. 0. 0.
"
گذشتم از سر عالم، کسی چه می داندکه من به گوشهء خلوت، چه عالمی دارمتو دل نداری و غم هم نداری اما منخوشم از این که دلی دارم و غمی دارم,"0. 0. 1. 0. 0. 0. 1. 0. 0. 0.
"
ارهههه میخواستم کایروس ببینم ولی کائنات دست به دست هم دادند که تو تعطیلات هیچی نبینم فقط باز نشستم همین چند قسمت سوییت هومو دیدم ایح,"0. 0. 0. 0. 0. 0. 1. 0. 0. 0.
"
کار خوبی میکنی واقعا😂😄,"0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
"
به‌هرچی قبول‌داری قسم مهندسا کامپیوتر ایناارو‌ نمیخوووونن😑,"0. 0. 0. 0. 0. 0. 0. 0. 1. 0.
"
موتور وسپا شده ۴۵ میلیون تومن، همیشه فکر میکردم اینا موتورهای ارزونی هستن,"0. 0. 0. 0. 0. 1. 0. 0. 0. 0.
"
حامی باشیم#حامی_باشیم#من_حامی_هستم,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
کار های گهر بار توییتر کم بود دروغ سیزدهم افزوده شد,"0. 0. 0. 1. 0. 0. 0. 0. 0. 1.
"
بخدا خانم فراهانی حرف حساب زدی قربون اون دهنت هزاران آفرین داری👏👏👏👏👏👏👏,"0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
"
بارها و بار ها سقوط کرده ام.اغوا به هیجان اندک و سطحی ناشی از هورمون ها مرا به خودم باختاندند. می توان قسمتی از خود بنام دائمی کنندهِ عادتها در طولِ زمان را یافت و سوزاند؟,"0. 0. 0. 0. 0. 0. 1. 0. 0. 0.
"
با سوز در سوگ تو سوختندر حکم یک نعره لب دوختن,"0. 0. 0. 0. 0. 0. 1. 0. 0. 0.
"
نه واقعا دولت رو نمیگم,"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
:))))تبریک میگم شدوبنت تموم شده! :)),"0. 1. 0. 1. 0. 0. 0. 0. 0. 0.
"
یکی از بهترینها ی بهرام👍👍👏👏,"0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
"
آره راست میگی زن نظرم بر اینه برم💔شبت به خیر خوابای خوب ببینی♡    # #엑소@weareone,"0. 1. 0. 0. 0. 0. 1. 0. 0. 0.
"
سر همین توییت هم که شده، من میرم تو محله‌ی ایرانی‌های #قدس ساکن میشم. فورا نه ولی حتما,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
عارف و عارف ها برای باختن به مجلس رفتن اصلا عارف قیافه ش به برنده ها نمیخوره,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
ممنون😑لعنتی شبا میاد، روزخوبه دیگه بیخیال میشم میگم عصبیه، وگرنه میرفتم سفکسیم میگرفتم,"0. 0. 0. 0. 0. 0. 0. 0. 0. 1.
"
بیانیه #شهبانو_فرح_پهلوی به مناسبت درگذشت شادروان #ناصرملک‌مطیعی#حامی_شاهزاده_رضا_پهلوی_هستم#ezaahlaviفقدان #ناصر_ملک_مطیعی را به بازماندگان، دوستان و دوستداران او تسلیت می گویم و درغم آنان خود را شریک میدانم.,"0. 0. 0. 0. 0. 0. 1. 0. 0. 0.
"
دقیقا این حرفو باید ب خودت زد ک کی از تو نظر خواست ک داری ب بقیه توهین میکنی !!؟,"0. 0. 0. 0. 0. 0. 0. 0. 1. 0.
"
📋📋من بیشتر با شکست‌یافتگاناحساس همدردی می‌کنم تابا مقدسین... گمان می‌کنم که من قهرمانی و تقدس را زیاد نمی‌پسندم.آنچه برایم جالباست «انسان بودن» است #آلبر_کامو #طاعون,"0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
"
روی شانه ات اگر نشدروی شانه تابوت چوبی اتتاب میدهی مرا #بابا#شهيد #جمهوری_اسلامی,"0. 0. 0. 0. 0. 0. 1. 0. 0. 0.
"
مطمئن باشید داستان خیلی طولانی تر از چیزی هست که امروز شنیدید,"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
در میان #جمع #درگوشی_حرف زدن نوعی #بیشعوری است. رفتار #احمقانه ای که در شرکت ها و سازمانها و ادارات و حتی جمع خانوادگی دیده می شود. این را بفهم,"0. 0. 0. 0. 0. 0. 0. 0. 0. 1.
"
مدت‌هاستایستاده‌ام بر فرازاتفاقی کهنمی‌افتد...,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
رهبر عنتر تو مگه تا امنیت جونیش تامین نشد اومد ایران که زر مفت میزنی,"0. 0. 0. 0. 0. 0. 0. 0. 0. 1.
"
ترفند فعال کردن حالت روح در واتساپلینک مطلب : نیوز : برترین اخبار تکنولوژی🥇,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
پوریا از ساشا سبحانی چه خبر پولت رو کامل گرفتی یا نه سر تو رو هم کلاه گذاشت ؟,"0. 0. 0. 1. 0. 0. 1. 0. 0. 0.
"
اقدام جالب رهبر کره شمالی کیم جونگ اون در پی یافتن شوهر خواهر:,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
نامه‌های فاش شده «آلن ریکمن» حکایت از نا امیدی او در نقش اسنیپ داردادامه مطلب:,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
احساس بی‌نیازی از غیرخدا، روحیه‌ی توکل را در انسان تقویت می‌کند؛ دوری از پرخوری زمینه‌ی توجه به خدا و امور معنوی را فراهم می‌نماید؛ و در نهایت، بنده‌ی مومن با یاد خدا و تحصیل رضای او به خوشی هر دو جهان دست می‌یابد‌,"0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
"
اه دو کلمه ای هعی سه تا تایپش راحت تر بود..,"0. 0. 0. 0. 0. 0. 0. 0. 0. 1.
"
با اختلاف همه اینها از لطف شماس 🌺🌺🌺,"0. 1. 0. 0. 0. 0. 0. 0. 0. 0.
"
برای همه جا نداریم که,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
ماشین کمه این که درسته ولی به شدت دیروز نیست,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
مهدیار پاتو از رو شیلنگ بردار، اینترنت به پاستور نمیرسه,"0. 0. 0. 0. 0. 0. 0. 0. 1. 0.
"
یه پنکه با خودت میبری کله‌ت رو می‌کنی توش :دی,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
قطعاً دوست نداره،كدوم آدميه كه دوست داشته باشه بد بخت شه؟,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
پرستو صالحی متن انتقاد آزاده نامداری در مورد رد دعوت افطاری رو گذاشته و دور کلمه عوامفریبی خط کشیده نوشته شما دیگه در مورد عوامفریبی حرف نزن,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
نه قطعا دلیل بر چاقی نیست می تونه حسرت ناشی از خوردن همه روزه بستنی باشه که داره از جانب شخص بستنی دوست، کنترل میشه😂,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
#ستاره_اسکندری میگه ما مردم پشت رئیس جمهور هستیم. این حرف یعنی اون کسی که مخالف رئیس جمهور باشه مردم نیست.,"0. 0. 0. 0. 0. 0. 0. 0. 0. 1.
"
سلیمان عادی با اتوبوس هم حرف نمیزد :/سلیمانت رو روت کردی؟ :/,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
توهم نزن ننه قسطی اسراییل سر جنگ با ما رو نداشته این ماییم ۴۰ ساله گه اضافی میخوریم ما نه بلکه رهبر گرامیتون اسراییل ن تنها قصدشو نداره بلکه نیازیم ب نابودی ما نداره ماشالا این کسکش پدرا دارن خود ب خود نابودمون میکنن,"0. 0. 0. 0. 0. 0. 0. 0. 1. 1.
"
shs🇮🇷:👇انیمیشن کوتاه وجالب در مورد کار گروهی 🍃امام حسن عليه السلام : هرگز گروهى دركارى يكدست ومتّحد نشدند، مگر آن كه كارشان استحكام يافت و پيوندشان استوارگشت. 👈ميزان الحكمه ج3 ص 389#امام_حسنی_ام,"0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
"
