text,label
وقاحت یعنی کسانی که به چین خاک دادند به لبنان ناموس به کانادا ثروت به روسیه دریا به فلسطین پول به یمن اسلحه به عراق برق به سوریه موشک و به ونزوئلا بنزین به ما می گویند وطن فروش!«برگرفته از کانال تلگرامی آزادی»#نه_به_قرارداد_۲۵_ساله #o2hinareaty #o2hinaccord,"0. 0. 0. 0. 0. 0. 0. 0. 0. 1.
"
مراقب باشید کرونا نگیرید بمیرید!من فالوور هام کمه =( کمترم میشه حالا,"0. 0. 0. 1. 0. 0. 1. 0. 0. 0.
"
هر سنی که حالت با تنهاییت خوب باشه و به خاطر ترس از تنهایی با کسی نباشی,"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
مردم بخاطر قارچهای سمی که فقط ۱۸ نفر کشته شدند قارچ نمیخرن وتمام آنهایی که پرورش قارچ داشتند ورشکست شدند!اگر همینطور دوتا کارخونه ایران خودرو و سایپا که روزانه حدود ۲۰۰نفر رو به کام مرگ می‌فرستند تحریم میکردند!الان هم کیفیت شون رو بالا می‌بردند هم قیمتشون رو پایین می آوردند,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
برداشت ایرانی ها از سخنان منطقی کص میگه：))),"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
از طرف ما بهشون بگید خاکککک بر سرتون وطن فروشهای جاکش #مرگ_بر_خامنه‌ای #مرگ_بر_کلیت_و_تمامیت_جمهوری_اسلامی,"0. 0. 0. 1. 0. 0. 0. 0. 0. 1.
"
قهوه ای هم رنگ قشنگیه😁💪🏻,"0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
"
افتادم رو گوگوش قبل انقلاب + برندی,"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
کاری از دستمون بر میاد بگو ‌بکنیم‌ ممد مثل یه خانواده ایم این حرفارو با هم نداریم.,"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
تو نزدک یا وال استیریت اگه چشم بسته یه سهامی چیزی بخری بری سال بعد بیای احتمال 90% سود کردی، کلا ذاتش بالا رونده‌س,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
کمال طلبی در عین حال گشادی.,"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
خنده تلخ من از گریه غم انگیز تر بود 😁,"0. 0. 0. 0. 0. 0. 1. 0. 0. 0.
"
این بیشعوریه به جماعت ماها نه شوخی =/🙂🙂,"0. 0. 0. 0. 0. 0. 0. 0. 1. 0.
"
علت اینکه انتخاب کردی من تو تایم لاینت باشم چیه؟!,"0. 0. 0. 1. 0. 1. 0. 0. 0. 0.
"
ناشی از وضعیت روحی میتونه باشه ها :),"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
امنیت داریم #تجاوز_به_دانش‌_آموزان ⁩ امنیت داریم #سعید_طوسی ⁩امنیت داریم #گشت_ارشاد امنیت داریم #گشت_نسبت امنیت داریم #سقوط_ریال امنیت داریم #تحریم #فیلتر ⁩امنیت داریم #خفقان #سرکوب ⁩امنیت داریم #بیکاری⁧ #تورم ⁩امنیت داریم #ایران,"0. 0. 0. 0. 0. 0. 0. 0. 1. 1.
"
اگه زنده اي و ميخواي ادامه بدي سعي كن اب بخوري زيادم اب بخوري🤦🏻‍♂️,"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
خدا حفظش كند و انشاله نوه دار شود دخترت ، بله متوجهم ، منم دختر ٢/٥ ساله دارم و دغدغه زيادي دارم - اما در پست ام منظورم ظهور پديده اي بنام لوس و ناپختگي خود والدين است !,"0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
"
منم پایان تلخ دوس دارمو اونایی ک بازن و ادامه دارننن وسنشنشت,"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
من که نمیتونم کاری کنم کصخل خوابه خواب,"0. 0. 0. 1. 0. 0. 0. 0. 1. 0.
"
بچه میفرستی مدرسه ناظم بهش تجاوز میکنه،میفرستی باشگاه مربی تجاوز میکنه،میفرستی کلاس قران طوسی تجاوز میکنه،میفرستی حج ماموران فرودگاه عربی تجاوز میکنن،بکن بکنه...!خدایا به کجا داریم میریم......#aheri_movement#تجاوز_به_دانش‌آموزان,"0. 0. 0. 0. 0. 0. 0. 0. 0. 1.
"
ازتعطیلی مدارس و مهاجرت خواهر زاده ۹ سالم به اینجا نصف تایمم صرف پلی استیشن و جواب دادن به سوالای عجیبش شدهشارژر و اتاقمم باهاش شریک شدم :/,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
صدتا امثال تو و سهیل و هزارتای شما رو پیدا میکنیمو جر میدیم فقط خدا خدا میکنم سید علی اذن به جهادم بده زیر سنگم باشین پیداتون میکنیم اقا خیلی رئوفه که کاریتون نداره,"0. 0. 0. 0. 0. 0. 0. 0. 0. 1.
"
فامیل دور ۷۰ ساله واکسن فایزر زده تورنتو هفته پیش🤓🤓 مگه نگفتن بالای ۵۵ آسترازنکا 🧐🧐( ایرانی یا راشو پیدا میکنه یا میسازه ),"0. 0. 0. 1. 1. 0. 0. 0. 0. 0.
"
که دلیلش البته آزادی سلاح هست. آیا در ایرلند مالکیت اسلحه برای عموم آزاده؟,"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
زندگی‌کی...یه کی....ی,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
يه بيماري دارم به اسم خوندن چت هام با كسي كه دوستش دارم، روزي سه چهار بار و از اينكار لذت ميبرم🤦🏻‍♀️🤦🏻‍♀️,"0. 1. 0. 0. 0. 0. 0. 0. 0. 0.
"
😂😂😂😂😂دیگه اینجا قانونیه.,"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
مگه مرگ مغزی زنده میشه؟,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
سر همین کتاب داشتن رسما برات پرونده‌سازی میکردن🤦🏻‍♀️,"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
:(عزيز دلم مواظب باش,"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
🤣🤣🤣🤣🤣🤦🏻‍♀️ وای یک زمانی با این میرقصیدم 🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️,"0. 1. 0. 1. 0. 0. 0. 0. 0. 0.
"
لاسوترینیکاش ازت متنفر بودم,"0. 0. 0. 0. 0. 0. 0. 0. 0. 1.
"
مرسی واقعا لطف میکنی بهش..جامعه اهل سنت باید طی مراسمی، تقدیری چیزی از شما تقدیر به عمل بیاره..,"0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
"
یک هفتست صبح دیر میرم سرکار :/,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
برای پشبرد سریع «اهداف » انقلاب اسلامی، هر فرد متعهد باید تا آخرین حد توان خود تلاش و کوشش کند و تا آخرین قطره خون خود مقاومت نماید✌🏻#نظام_مردم,"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
چک لیست های کاربردی اظهارنامه های مالیاتی,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
اینکه کل دغدغه تون ساعت 4 صبح اینه من چه گهی خوردم و میاین ناشناس کسشر میگین خیلی برام عجیبه:|,"0. 0. 0. 0. 0. 1. 0. 0. 0. 1.
"
کینـه و دشمنـی را کنـار بگذاریــمروزی می آیـد کـه دلمـان ...بـرای زمانهـای کنـار هم بـودن تنگـــــ میشــود...#مهربـان_باشیــم...زندگی کوتـاه استـــ,"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
باز کن غریبه نیستم🧍🏻‍♀️,"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
من اون مسافر کچلم و تکذیب میکنم که اینا همسفر من باشن، این عکس هم رفیق خودم گرفته و از اول میدونست عینک پشت سرمه 🤔😃😃,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
امیدوارم تو همین عید لاخاک بری بدش دیگ قیافه نحستو رو سنگ قبر ببینیم قول میدم بد از مرگت ی کامیون ادم بیارم برا ختمت,"0. 0. 0. 0. 0. 0. 0. 0. 1. 1.
"
با امید بکنیمتون خانومی,"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
رپ ی بخش بزرگیش اختصاص داده میشه به آگاه سازی وفرهنگسازی نفوذ در اندیشه های غلطتاحالاب این فک‌نکردم‌رپ‌بایدچکارمیکرده ونکرده,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
پشمام:))) خوشم اومد خدایی,"0. 0. 0. 0. 1. 1. 0. 0. 0. 0.
"
تاااج سرید رفیق❤️ کی حق داره ارزش شمارو نادیده بگیره؟گفتم و بازم میگم..نوکر همه بلوچی های مهمون نواز و مهربون هستم💗🇮🇷,"0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
"
کار خوبی میکنیمهم اینکه مسیر درستو بری و خودت راضی باشی,"0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
"
دستت رو نگه میداره و چیزی رو حس میکنه# @official,"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
مبارکت باشه 😍😍ببینم میتونم مخ عیالو بزنم حداقل از گیر پخش فابریک خلاص بشم,"0. 1. 0. 1. 0. 0. 0. 0. 0. 0.
"
يه نفر هندزفري تو گوششه و با هر کي چشم تو چشم مي‌شه، بهش لبخند مي‌زنه.... خيلي بده آدم به يه غريبه بگه «يه کپي از پلي‌ليستت به من بده»؟,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
نه جیگر بیا توئیتامو بخون عش کنی,"0. 1. 0. 0. 1. 0. 0. 0. 0. 0.
"
بازداشت یکی از سخنرانان دیدار با رهبری,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
شاخص ها عاجزند از توصیف هوا...,"0. 0. 0. 0. 0. 0. 1. 0. 0. 0.
"
حتما که نباید چیزی بنویسید😑😊,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
این رومی که تو میگی ماجراش فک کنم یکم فرق داره افتر پارتی رو در روم رو به دریا برگزار میکنیم,"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
یکیو میخوام که بیاد با هم خیابونارو راه بریم و پلی لیستمو گوش کنیم ، فقط چند ساعت باهم خوش بگذرونیم,"0. 0. 1. 0. 0. 0. 0. 0. 0. 0.
"
آقای رونقی شما انسان بسیار با شرفی هستید. امیدوارم همیشه موفق باشید.,"0. 1. 0. 0. 1. 0. 0. 0. 0. 0.
"
مجله #ونوس: از بین بردن رگ‌های واریسی با درمان‌های طبیعی #مجله_ونوس,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
شونه ام و گفت آفرین خوب کاری کردی منم حواسم بود اگه باش درگیر شدی بیام کمکت...فکر نمیکردم یه جمله خطاب به دوستام موثر تر از هل دادن باشه. بعضی وقتا بعضیا هم میبینن ولی مطمئن نیستن که به کمکشون نیاز هست یا نه.,"0. 0. 0. 0. 1. 0. 0. 0. 0. 1.
"
ای جان دلمممممممممم.دورش بگردم من.خدا حفظش کنه.عاقبت به خیر بشه الهی💐,"0. 1. 0. 0. 0. 0. 0. 0. 0. 0.
"
وضعیت ما،بعد از افطار و درک کردن حال فُقرا,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
آقا از خدا که پنهون نیست از شما هم پنهون نباشه من هر وقت میخواستم یه شاعر بد رو مثال بزنم که رونق بازارش محصول شبکه های اجتماعیه، #علیرضا_روشن رو مثال میزدم، عوضش وقتی توییت هاش رو میخونم نتیجه گیریم اینه که #روشن آدم خوبیه.شاعر خوبم نشدیم، نشدیم ولی آدم خوبی باشیم.,"0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
"
قارون به فاحشه ها پول میداد برن تو میدون شهر،رو بلندی بایستن و به موسی ع تهمت تجاوز و فساد و‌ بی بندوباری و... بزننامروزم دقیقا قارون زمان برای تخریب نظامو اسلامو مسلمین و برای ترویج فساد و بی بندوباری سیاستش همینه. سراغ چه کسانی میره؟#برانداز_یعنی این,"0. 0. 0. 0. 0. 0. 0. 0. 0. 1.
"
آقا مهرداد زودتر بیا تا من سردر بیارم فیف به چی میگن!:|🙁😂,"0. 1. 0. 1. 0. 0. 0. 0. 0. 0.
"
آینده خیلیییی روشنهموفق باشین⚘,"0. 1. 0. 0. 0. 0. 0. 0. 0. 0.
"
"هر ساختمونی بوی مخصوص خودشو داره, خونه خود آدم جایی‌عه که به این بو عادت کرده و دیگه بهش توجهی نداره","1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
آردا توران ۲آردا رسیدن ۱,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
اوف هنوز باورم نمیشه😐🤦🏻,"0. 0. 0. 0. 0. 1. 0. 0. 0. 0.
"
به انسانی که نمیتونه تمرکز کنه پیشنهاد سرگرمی چند روزه چی‌میدید,"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
راننده تاکسی تعریف میکرد یه آخوند دربست گرفت ،به مقصد که رسید پیاده شد وکمتر از مبلغی که طی کرده بودیم دادگفتم حاج آقا من راضی نیستم و سر پل صراط جلوتو میگیرمسرش رو از پنجره آورد داخل و با پوزخند گفت پل صراط رو خودمون ساختیم به موقع‌اش هم خودمون خرابش میکنیم#گزارش_مديريت٩ساله,"0. 0. 0. 0. 0. 0. 0. 0. 0. 1.
"
می‌شه لطفا مثال بزنید؟,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
عزیز دلی ...البته اگه الان #گشت_نسبت و #گشت_ارشاد و #گشت_توی_شورتت_چی_داری نمیان‌گیر بدن به ما ...این دیگه از دغدغه گذشته ... مثل هموروئیدی در گلوست 😅,"0. 0. 0. 0. 0. 0. 0. 0. 0. 1.
"
انقلاب اسلامی توانست واژه هایی همچون اسلام - عاشورا- ایثار - شهادت - رزمنده - آزادگان- جانباز - نماز جمعه - امر به معروف و نهی از منکر را احیا نماید .#نظام_مردم,"0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
"
چقدر خوب گفتی👌🏻فقط فرقش اینه پیام بازرگانی هاش کوتاه و کمه,"0. 0. 0. 1. 1. 0. 0. 0. 0. 0.
"
دفعه پیش پیرسینگ لبمو خودم قورت دادماینبار ولی یکی دیگه 😬😬,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
آخه بچه نمک زندگیه. ما هم حوصلمون سر رفته بود.,"0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
"
مرده آن است که نامش به نکویی نبرندیادش همیشه گرامی,"0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
"
واقعا به این حرفا جایزه نوبل دادن!؟؟ 😐🔺چهل و یکمین قسمت از مجموعه #طنز متفاوت دیش و میش 😊 #دیشومیش #dishomish,"0. 0. 0. 0. 0. 1. 0. 0. 0. 0.
"
شب تنها تو جاده ماشینم خرابشه.حالا اصلا ماشینم ندارم😂ولی ترسش باهامه😐,"0. 0. 0. 0. 0. 0. 0. 1. 0. 0.
"
در واقع استعمار هزینه جنگ؛ مصرف تدارکاتی و نیروی‌های اشغالگر خود را با تجارت مواد مخدر افغانستان، تأمین کرده و چندین برابر آن را که به میلیاردها دالر می‌رسد، نقداً به جیب می‌زند، شدت و دوام جنگ افغانستان هم‌چنان بستگی به تجارت مواد مخدر اشغالگران در...,"1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
"
ولی من وقتی همه ی این چیزارو نمیخامم باز اونو با تموم وجودم میخام:((,"0. 0. 0. 1. 0. 0. 1. 0. 0. 0.
"
اينجا ايران است،سرزمين من!جايى كه آزادى فقط نام يك ميدان است !خوشا بحال مسافرکشان ميدان آزادی،چه آزادانه فریاد ميزنن:آزادی آزادی...و عابری خسته ميپرسد:آزادی چند؟و من شخصی را ديدم كه سؤال كرد آزادی كجاست؟ گفتم رد كردی،آزادی قبل از انقلاب بود!!!,"0. 0. 0. 0. 0. 0. 1. 0. 0. 0.
"
